,uid
17634,17139.0
17635,17204.0
17636,17212.0
17637,17104.0
17638,17140.0
17639,16986.0
17640,16989.0
17641,18193.0
17642,18220.0
17643,18087.0
17644,18109.0
17645,18124.0
17646,18186.0
17647,18319.0
17648,18352.0
17649,18225.0
17650,18248.0
17651,18232.0
17652,18268.0
17653,18336.0
17654,18372.0
17655,18838.0
17656,18848.0
17657,18792.0
17658,18818.0
17659,18826.0
17660,18847.0
17661,18788.0
17662,18804.0
17663,23894.0
17664,23910.0
17665,23855.0
17666,23909.0
17667,23828.0
17668,23847.0
17669,23839.0
17670,23864.0
17671,23770.0
17672,23812.0
17673,23790.0
17674,23818.0
17675,24964.0
17676,25013.0
17677,17480.0
17678,17535.0
17679,17492.0
17680,17540.0
17681,17498.0
17682,17577.0
17683,17621.0
17684,17763.0
17685,17798.0
17686,17815.0
17687,17841.0
17688,17794.0
17689,17829.0
17690,17760.0
17691,17773.0
17692,17935.0
17693,17960.0
17694,17862.0
17695,17910.0
17696,17865.0
17697,17894.0
17698,17911.0
17699,16379.0
17700,16424.0
17701,16389.0
17702,16416.0
17703,16453.0
17704,16480.0
17705,16454.0
17706,16473.0
17707,15666.0
17708,15685.0
17709,15665.0
17710,15689.0
17711,15636.0
17712,15655.0
17713,15634.0
17714,15659.0
17715,29206.0
17716,29257.0
17717,29185.0
17718,29186.0
17719,29234.0
17720,29280.0
17721,29308.0
17722,29311.0
17723,29005.0
17724,29015.0
17725,28897.0
17726,28938.0
17727,28882.0
17728,28891.0
17729,30801.0
17730,30825.0
17731,30833.0
17732,30834.0
17733,30798.0
17734,30826.0
17735,30784.0
17736,30789.0
17737,31407.0
17738,31419.0
17739,31353.0
17740,31361.0
17741,31378.0
17742,31350.0
17743,31393.0
17744,31333.0
17745,31338.0
17746,30151.0
17747,30185.0
17748,30190.0
17749,30191.0
17750,30186.0
17751,30152.0
17752,30143.0
17753,30146.0
17754,29572.0
17755,29583.0
17756,29510.0
17757,29561.0
17758,29516.0
17759,29522.0
17760,29536.0
17761,29579.0
17762,29609.0
17763,29646.0
17764,29678.0
17765,29686.0
17766,29658.0
17767,29688.0
17768,29614.0
17769,29640.0
17770,29360.0
17771,29386.0
17772,29324.0
17773,29342.0
17774,29330.0
17775,29353.0
17776,29367.0
17777,29387.0
17778,29623.0
17779,29636.0
17780,29669.0
17781,29682.0
17782,29620.0
17783,29656.0
17784,29537.0
17785,29563.0
17786,29571.0
17787,29580.0
17788,29520.0
17789,29529.0
17790,29506.0
17791,29538.0
17792,29607.0
17793,29671.0
17794,29662.0
17795,29710.0
17796,29615.0
17797,29654.0
17798,29676.0
17799,29701.0
17800,29556.0
17801,29585.0
17802,30997.0
17803,31016.0
17804,31050.0
17805,31067.0
17806,31052.0
17807,31081.0
17808,31020.0
17809,31033.0
17810,33449.0
17811,33453.0
17812,33432.0
17813,33367.0
17814,33382.0
17815,33389.0
17816,33450.0
17817,33498.0
17818,33523.0
17819,34029.0
17820,34062.0
17821,33995.0
17822,34031.0
17823,34039.0
17824,34060.0
17825,32804.0
17826,32769.0
17827,32800.0
17828,32813.0
17829,32761.0
17830,32778.0
17831,32755.0
17832,32758.0
17833,31374.0
17834,31386.0
17835,31349.0
17836,31360.0
17837,31359.0
17838,31383.0
17839,31331.0
17840,31347.0
17841,30699.0
17842,30732.0
17843,30723.0
17844,30684.0
17845,30692.0
17846,13643.0
17847,13655.0
17848,13641.0
17849,13584.0
17850,13516.0
17851,13531.0
17852,13557.0
17853,13595.0
17854,17121.0
17855,17158.0
17856,17175.0
17857,17119.0
17858,17160.0
17859,17035.0
17860,17078.0
17861,17037.0
17862,17080.0
17863,17102.0
17864,17124.0
17865,17022.0
17866,17079.0
17867,17087.0
17868,17128.0
17869,17031.0
17870,17077.0
17871,19462.0
17872,19494.0
17873,19435.0
17874,19445.0
17875,19424.0
17876,19475.0
17877,19489.0
17878,19456.0
17879,19421.0
17880,19451.0
17881,21363.0
17882,21381.0
17883,21365.0
17884,21388.0
17885,21323.0
17886,21348.0
17887,21316.0
17888,21354.0
17889,21628.0
17890,21643.0
17891,21622.0
17892,21639.0
17893,21597.0
17894,21613.0
17895,21605.0
17896,21619.0
17897,23221.0
17898,23232.0
17899,23151.0
17900,23158.0
17901,23179.0
17902,23242.0
17903,23153.0
17904,23207.0
17905,24052.0
17906,24074.0
17907,24107.0
17908,24129.0
17909,24084.0
17910,24126.0
17911,24050.0
17912,24071.0
17913,24131.0
17914,24155.0
17915,24173.0
17916,24201.0
17917,24333.0
17918,24354.0
17919,24311.0
17920,24309.0
17921,24331.0
17922,24355.0
17923,24389.0
17924,24431.0
17925,24467.0
17926,23062.0
17927,23078.0
17928,22882.0
17929,22899.0
17930,22904.0
17931,22933.0
17932,22928.0
17933,22943.0
17934,21489.0
17935,21534.0
17936,21593.0
17937,21624.0
17938,21582.0
17939,21617.0
17940,21507.0
17941,21541.0
17942,21057.0
17943,21073.0
17944,21047.0
17945,21072.0
17946,21005.0
17947,21036.0
17948,21014.0
17949,21045.0
17950,22229.0
17951,22246.0
17952,22218.0
17953,22242.0
17954,22190.0
17955,22204.0
17956,22189.0
17957,22217.0
17958,23100.0
17959,23103.0
17960,23058.0
17961,23095.0
17962,22967.0
17963,22995.0
17964,22970.0
17965,23003.0
17966,21767.0
17967,21782.0
17968,21717.0
17969,21746.0
17970,21713.0
17971,21730.0
17972,21749.0
17973,21778.0
17974,21770.0
17975,21788.0
17976,21700.0
17977,21745.0
17978,21693.0
17979,21721.0
17980,21739.0
17981,21791.0
17982,21845.0
17983,21860.0
17984,21798.0
17985,21827.0
17986,21806.0
17987,21823.0
17988,21835.0
17989,21861.0
17990,23991.0
17991,24011.0
17992,24057.0
17993,24090.0
17994,24072.0
17995,24088.0
17996,23987.0
17997,24019.0
17998,24925.0
17999,24943.0
18000,24862.0
18001,24914.0
18002,24910.0
18003,24936.0
18004,24856.0
18005,24889.0
18006,6091.0
18007,6064.0
18008,4085.0
18009,32108.0
18010,28605.0
18011,28620.0
18012,28537.0
18013,28574.0
18014,28575.0
18015,28614.0
18016,28518.0
18017,28558.0
18018,28489.0
18019,28522.0
18020,29026.0
18021,29043.0
18022,28986.0
18023,28998.0
18024,18835.0
18025,18865.0
18026,18776.0
18027,18812.0
18028,18780.0
18029,18827.0
18030,19323.0
18031,19340.0
18032,19310.0
18033,19338.0
18034,19275.0
18035,19301.0
18036,20012.0
18037,20047.0
18038,20023.0
18039,20065.0
18040,20068.0
18041,20090.0
18042,20079.0
18043,20096.0
18044,20693.0
18045,20730.0
18046,20651.0
18047,20689.0
18048,20675.0
18049,20728.0
18050,20638.0
18051,20658.0
18052,21855.0
18053,21821.0
18054,21772.0
18055,21803.0
18056,21775.0
18057,21797.0
18058,23126.0
18059,23132.0
18060,23012.0
18061,23027.0
18062,23018.0
18063,23071.0
18064,23059.0
18065,23108.0
18066,23522.0
18067,23548.0
18068,23484.0
18069,23507.0
18070,23477.0
18071,23515.0
18072,23529.0
18073,23575.0
18074,23603.0
18075,23641.0
18076,23663.0
18077,23675.0
18078,23637.0
18079,23664.0
18080,23604.0
18081,23619.0
18082,22578.0
18083,22594.0
18084,22546.0
18085,22570.0
18086,22524.0
18087,22550.0
18088,22572.0
18089,22590.0
18090,23438.0
18091,23474.0
18092,23536.0
18093,23573.0
18094,23586.0
18095,23620.0
18096,23463.0
18097,23379.0
18098,23410.0
18099,24286.0
18100,24305.0
18101,24274.0
18102,24250.0
18103,24236.0
18104,24253.0
18105,26520.0
18106,26542.0
18107,26443.0
18108,26479.0
18109,26435.0
18110,26458.0
18111,25370.0
18112,25394.0
18113,25362.0
18114,25390.0
18115,25300.0
18116,25335.0
18117,25222.0
18118,25261.0
18119,25221.0
18120,25234.0
18121,24281.0
18122,24295.0
18123,24325.0
18124,24368.0
18125,24339.0
18126,24369.0
18127,23631.0
18128,23592.0
18129,23520.0
18130,23574.0
18131,23630.0
18132,23567.0
18133,23510.0
18134,23542.0
18135,20817.0
18136,20822.0
18137,20830.0
18138,20853.0
18139,20819.0
18140,20842.0
18141,20805.0
18142,20814.0
18143,20077.0
18144,20089.0
18145,19887.0
18146,19901.0
18147,19876.0
18148,19899.0
18149,19881.0
18150,19914.0
18151,19936.0
18152,19957.0
18153,19355.0
18154,19374.0
18155,19358.0
18156,19382.0
18157,19305.0
18158,19328.0
18159,19335.0
18160,18290.0
18161,18340.0
18162,18371.0
18163,18390.0
18164,18354.0
18165,18388.0
18166,18318.0
18167,18085.0
18168,18121.0
18169,18052.0
18170,18105.0
18171,17990.0
18172,18026.0
18173,18013.0
18174,18059.0
18175,17195.0
18176,17227.0
18177,17157.0
18178,17211.0
18179,17065.0
18180,17105.0
18181,17122.0
18182,17071.0
18183,17872.0
18184,17904.0
18185,17838.0
18186,17895.0
18187,17748.0
18188,17775.0
18189,17750.0
18190,17792.0
18191,17017.0
18192,17043.0
18193,16880.0
18194,16905.0
18195,16894.0
18196,16948.0
18197,14102.0
18198,14104.0
18199,14072.0
18200,14101.0
18201,14043.0
18202,14074.0
18203,14026.0
18204,14044.0
18205,17844.0
18206,17867.0
18207,17813.0
18208,17849.0
18209,18098.0
18210,18131.0
18211,18050.0
18212,18088.0
18213,18044.0
18214,18064.0
18215,18079.0
18216,18132.0
18217,26440.0
18218,26481.0
18219,26485.0
18220,26514.0
18221,26482.0
18222,26511.0
18223,23139.0
18224,23160.0
18225,23181.0
18226,23185.0
18227,23143.0
18228,23169.0
18229,22605.0
18230,22620.0
18231,22601.0
18232,22610.0
18233,22567.0
18234,22581.0
18235,23109.0
18236,23123.0
18237,23037.0
18238,23039.0
18239,23105.0
18240,23118.0
18241,22719.0
18242,22755.0
18243,22718.0
18244,22756.0
18245,22677.0
18246,22706.0
18247,22688.0
18248,22712.0
18249,21466.0
18250,21508.0
18251,21424.0
18252,21449.0
18253,21469.0
18254,21499.0
18255,21427.0
18256,21457.0
18257,32187.0
18258,32203.0
18259,32118.0
18260,32158.0
18261,32173.0
18262,32207.0
18263,32112.0
18264,32132.0
18265,32140.0
18266,32056.0
18267,32068.0
18268,32044.0
18269,29657.0
18270,29694.0
18271,29622.0
18272,29633.0
18273,29648.0
18274,29681.0
18275,29691.0
18276,29703.0
18277,29272.0
18278,29303.0
18279,29233.0
18280,29250.0
18281,29238.0
18282,29262.0
18283,29299.0
18284,29301.0
18285,30092.0
18286,30107.0
18287,30073.0
18288,30080.0
18289,30077.0
18290,30096.0
18291,29576.0
18292,29589.0
18293,29530.0
18294,29558.0
18295,29566.0
18296,29590.0
18297,29528.0
18298,29543.0
18299,30031.0
18300,30046.0
18301,30033.0
18302,30054.0
18303,30618.0
18304,30633.0
18305,30584.0
18306,30606.0
18307,30625.0
18308,28109.0
18309,28138.0
18310,28146.0
18311,28154.0
18312,28012.0
18313,28019.0
18314,28011.0
18315,28013.0
18316,29661.0
18317,29663.0
18318,29557.0
18319,29618.0
18320,29514.0
18321,29517.0
18322,29521.0
18323,29587.0
18324,30174.0
18325,30176.0
18326,30126.0
18327,30166.0
18328,30121.0
18329,30123.0
18330,30440.0
18331,30450.0
18332,30457.0
18333,30415.0
18334,30396.0
18335,30399.0
18336,30763.0
18337,30782.0
18338,30800.0
18339,30815.0
18340,30794.0
18341,30814.0
18342,32974.0
18343,33005.0
18344,33003.0
18345,33008.0
18346,32929.0
18347,32939.0
18348,32950.0
18349,32981.0
18350,36597.0
18351,36608.0
18352,36627.0
18353,36641.0
18354,36619.0
18355,36634.0
18356,36637.0
18357,36646.0
18358,36857.0
18359,36863.0
18360,36849.0
18361,36860.0
18362,36836.0
18363,36842.0
18364,36841.0
18365,36855.0
18366,37072.0
18367,37087.0
18368,37075.0
18369,37089.0
18370,37056.0
18371,37061.0
18372,37052.0
18373,36559.0
18374,36568.0
18375,36554.0
18376,36564.0
18377,36534.0
18378,36547.0
18379,36538.0
18380,36555.0
18381,36511.0
18382,36524.0
18383,36503.0
18384,36523.0
18385,36472.0
18386,36500.0
18387,36476.0
18388,36486.0
18389,35976.0
18390,35992.0
18391,35982.0
18392,35991.0
18393,35974.0
18394,35993.0
18395,36011.0
18396,36008.0
18397,36015.0
18398,35999.0
18399,35285.0
18400,35295.0
18401,35301.0
18402,35222.0
18403,35238.0
18404,35182.0
18405,35211.0
18406,35173.0
18407,35186.0
18408,35145.0
18409,35156.0
18410,34724.0
18411,34739.0
18412,34647.0
18413,34651.0
18414,34627.0
18415,34645.0
18416,34623.0
18417,34643.0
18418,34615.0
18419,34617.0
18420,33697.0
18421,33733.0
18422,33767.0
18423,33795.0
18424,32926.0
18425,32927.0
18426,32875.0
18427,32917.0
18428,32834.0
18429,32851.0
18430,32863.0
18431,32907.0
18432,30439.0
18433,30455.0
18434,30451.0
18435,30458.0
18436,30433.0
18437,30448.0
18438,30432.0
18439,30437.0
18440,28217.0
18441,28257.0
18442,28364.0
18443,28404.0
18444,26735.0
18445,26685.0
18446,26673.0
18447,26730.0
18448,26853.0
18449,26884.0
18450,26833.0
18451,26889.0
18452,25588.0
18453,25616.0
18454,25580.0
18455,25645.0
18456,25674.0
18457,25690.0
18458,25651.0
18459,25677.0
18460,25270.0
18461,25289.0
18462,25283.0
18463,25305.0
18464,25320.0
18465,25327.0
18466,25297.0
18467,25323.0
18468,24788.0
18469,24833.0
18470,24955.0
18471,24993.0
18472,25782.0
18473,25809.0
18474,25787.0
18475,25817.0
18476,25703.0
18477,25731.0
18478,25700.0
18479,25733.0
18480,25980.0
18481,26011.0
18482,26007.0
18483,26022.0
18484,25904.0
18485,25925.0
18486,25895.0
18487,25913.0
18488,23826.0
18489,23863.0
18490,23844.0
18491,23862.0
18492,23723.0
18493,23765.0
18494,23732.0
18495,23756.0
18496,35968.0
18497,35984.0
18498,35978.0
18499,35990.0
18500,35950.0
18501,35964.0
18502,35911.0
18503,35923.0
18504,35904.0
18505,35915.0
18506,35723.0
18507,35738.0
18508,35732.0
18509,35737.0
18510,35708.0
18511,35724.0
18512,37044.0
18513,37049.0
18514,37018.0
18515,37048.0
18516,37003.0
18517,37007.0
18518,3932.0
18519,3869.0
18520,18617.0
18521,18684.0
18522,18810.0
18523,18874.0
18524,18802.0
18525,18880.0
18526,18613.0
18527,18683.0
18528,28461.0
18529,28492.0
18530,28495.0
18531,28505.0
18532,28442.0
18533,28469.0
18534,28573.0
18535,28599.0
18536,28516.0
18537,28543.0
18538,28617.0
18539,28628.0
18540,28148.0
18541,28164.0
18542,28113.0
18543,28149.0
18544,28065.0
18545,28094.0
18546,28054.0
18547,28063.0
18548,27342.0
18549,27355.0
18550,27379.0
18551,27395.0
18552,27386.0
18553,27399.0
18554,27455.0
18555,27459.0
18556,27458.0
18557,27489.0
18558,27504.0
18559,27530.0
18560,27483.0
18561,27516.0
18562,27553.0
18563,27568.0
18564,27618.0
18565,27638.0
18566,27645.0
18567,27653.0
18568,27580.0
18569,27600.0
18570,26583.0
18571,26609.0
18572,26631.0
18573,26657.0
18574,26719.0
18575,26734.0
18576,26899.0
18577,26912.0
18578,26968.0
18579,26982.0
18580,27004.0
18581,27015.0
18582,26934.0
18583,26966.0
18584,27193.0
18585,27206.0
18586,27173.0
18587,27183.0
18588,27177.0
18589,27203.0
18590,27210.0
18591,27216.0
18592,26602.0
18593,26618.0
18594,26531.0
18595,26573.0
18596,26522.0
18597,26539.0
18598,26572.0
18599,26605.0
18600,26767.0
18601,26808.0
18602,26796.0
18603,26838.0
18604,26755.0
18605,26764.0
18606,26993.0
18607,27007.0
18608,26845.0
18609,26868.0
18610,26947.0
18611,26975.0
18612,26926.0
18613,26945.0
18614,26886.0
18615,26914.0
18616,26936.0
18617,26961.0
18618,27104.0
18619,27163.0
18620,26992.0
18621,27016.0
18622,27044.0
18623,27088.0
18624,27065.0
18625,27084.0
18626,27282.0
18627,27207.0
18628,27262.0
18629,27289.0
18630,27218.0
18631,27204.0
18632,27208.0
18633,27243.0
18634,27311.0
18635,27260.0
18636,27326.0
18637,27247.0
18638,27251.0
18639,27420.0
18640,27426.0
18641,27744.0
18642,27768.0
18643,27760.0
18644,27771.0
18645,27745.0
18646,27780.0
18647,27781.0
18648,27722.0
18649,27724.0
18650,27968.0
18651,27986.0
18652,28022.0
18653,28037.0
18654,27979.0
18655,28002.0
18656,27960.0
18657,27935.0
18658,27957.0
18659,28081.0
18660,28102.0
18661,28183.0
18662,28215.0
18663,28191.0
18664,28210.0
18665,28267.0
18666,28291.0
18667,28363.0
18668,28338.0
18669,28377.0
18670,28341.0
18671,28368.0
18672,28360.0
18673,28392.0
18674,28402.0
18675,28310.0
18676,28324.0
18677,28841.0
18678,28862.0
18679,29285.0
18680,29306.0
18681,29310.0
18682,29334.0
18683,29369.0
18684,29383.0
18685,29349.0
18686,29380.0
18687,30295.0
18688,30250.0
18689,30298.0
18690,30322.0
18691,30548.0
18692,30565.0
18693,30522.0
18694,30553.0
18695,30201.0
18696,30167.0
18697,30795.0
18698,30791.0
18699,30762.0
18700,30748.0
18701,30812.0
18702,30842.0
18703,30852.0
18704,30856.0
18705,30979.0
18706,30980.0
18707,30943.0
18708,30970.0
18709,30933.0
18710,30962.0
18711,30004.0
18712,30012.0
18713,30616.0
18714,30619.0
18715,30364.0
18716,30316.0
18717,30354.0
18718,30314.0
18719,30315.0
18720,30318.0
18721,30355.0
18722,28371.0
18723,28381.0
18724,28354.0
18725,28362.0
18726,28383.0
18727,28405.0
18728,28428.0
18729,28391.0
18730,28393.0
18731,28397.0
18732,28419.0
18733,28435.0
18734,28440.0
18735,25459.0
18736,25532.0
18737,25490.0
18738,25523.0
18739,25407.0
18740,25428.0
18741,25301.0
18742,25338.0
18743,25247.0
18744,25290.0
18745,25251.0
18746,25288.0
18747,25318.0
18748,25334.0
18749,24269.0
18750,24276.0
18751,24241.0
18752,24264.0
18753,24255.0
18754,24266.0
18755,25658.0
18756,25667.0
18757,25739.0
18758,25749.0
18759,25634.0
18760,25652.0
18761,25545.0
18762,25556.0
18763,25930.0
18764,25967.0
18765,25752.0
18766,25785.0
18767,25813.0
18768,25870.0
18769,25723.0
18770,25734.0
18771,25915.0
18772,25935.0
18773,25349.0
18774,25382.0
18775,25343.0
18776,25387.0
18777,25458.0
18778,25493.0
18779,25448.0
18780,25500.0
18781,25210.0
18782,25240.0
18783,25212.0
18784,25235.0
18785,25179.0
18786,25195.0
18787,25176.0
18788,25201.0
18789,25487.0
18790,25537.0
18791,25554.0
18792,25579.0
18793,25564.0
18794,25593.0
18795,25505.0
18796,25539.0
18797,25798.0
18798,25823.0
18799,25854.0
18800,25886.0
18801,25274.0
18802,25298.0
18803,25264.0
18804,25303.0
18805,25610.0
18806,25639.0
18807,25595.0
18808,25646.0
18809,26287.0
18810,26324.0
18811,26137.0
18812,26164.0
18813,26142.0
18814,26159.0
18815,26200.0
18816,26252.0
18817,26332.0
18818,26353.0
18819,28737.0
18820,28741.0
18821,28753.0
18822,28782.0
18823,29549.0
18824,29550.0
18825,29297.0
18826,29346.0
18827,29351.0
18828,29372.0
18829,29417.0
18830,29419.0
18831,29177.0
18832,29209.0
18833,29145.0
18834,29152.0
18835,29466.0
18836,29505.0
18837,29423.0
18838,29444.0
18839,29478.0
18840,29504.0
18841,29382.0
18842,29389.0
18843,29277.0
18844,29321.0
18845,29327.0
18846,29332.0
18847,29276.0
18848,29316.0
18849,29269.0
18850,29263.0
18851,29249.0
18852,29278.0
18853,29265.0
18854,29222.0
18855,29240.0
18856,29267.0
18857,29284.0
18858,29836.0
18859,29857.0
18860,29867.0
18861,29872.0
18862,29773.0
18863,29787.0
18864,29745.0
18865,29758.0
18866,29792.0
18867,29778.0
18868,29898.0
18869,29904.0
18870,29838.0
18871,29869.0
18872,29871.0
18873,29891.0
18874,29840.0
18875,29858.0
18876,29231.0
18877,29254.0
18878,29215.0
18879,29260.0
18880,29287.0
18881,29304.0
18882,29283.0
18883,29315.0
18884,18179.0
18885,18234.0
18886,18200.0
18887,18231.0
18888,18280.0
18889,18315.0
18890,18294.0
18891,18324.0
18892,17107.0
18893,17172.0
18894,17114.0
18895,17084.0
18896,17174.0
18897,17219.0
18898,17187.0
18899,17220.0
18900,18910.0
18901,18936.0
18902,18902.0
18903,18939.0
18904,18870.0
18905,18906.0
18906,18856.0
18907,18879.0
18908,19457.0
18909,19540.0
18910,19958.0
18911,19999.0
18912,19955.0
18913,19989.0
18914,19895.0
18915,19944.0
18916,19894.0
18917,19941.0
18918,20428.0
18919,20461.0
18920,20376.0
18921,20406.0
18922,20370.0
18923,20398.0
18924,18837.0
18925,18867.0
18926,18821.0
18927,18855.0
18928,18786.0
18929,18798.0
18930,18782.0
18931,18819.0
18932,19599.0
18933,19638.0
18934,19588.0
18935,19624.0
18936,19640.0
18937,19677.0
18938,19653.0
18939,19676.0
18940,20303.0
18941,20344.0
18942,20294.0
18943,20336.0
18944,20262.0
18945,20280.0
18946,21139.0
18947,21194.0
18948,21221.0
18949,21231.0
18950,21190.0
18951,21230.0
18952,21133.0
18953,21158.0
18954,23086.0
18955,23120.0
18956,23067.0
18957,23104.0
18958,23254.0
18959,23199.0
18960,23204.0
18961,23248.0
18962,23150.0
18963,23186.0
18964,23194.0
18965,23251.0
18966,22997.0
18967,23031.0
18968,22793.0
18969,22818.0
18970,22948.0
18971,22976.0
18972,22947.0
18973,22980.0
18974,23000.0
18975,24268.0
18976,24292.0
18977,24346.0
18978,24359.0
18979,24327.0
18980,24298.0
18981,24357.0
18982,24280.0
18983,24294.0
18984,24678.0
18985,24694.0
18986,24712.0
18987,24750.0
18988,24746.0
18989,24759.0
18990,24676.0
18991,24738.0
18992,26031.0
18993,26051.0
18994,26057.0
18995,26071.0
18996,26058.0
18997,26189.0
18998,26221.0
18999,26230.0
19000,26257.0
19001,26229.0
19002,26268.0
19003,26311.0
19004,26357.0
19005,29128.0
19006,29134.0
19007,28955.0
19008,28957.0
19009,28974.0
19010,29007.0
19011,28728.0
19012,28760.0
19013,28757.0
19014,28765.0
19015,15401.0
19016,15415.0
19017,15386.0
19018,15411.0
19019,15363.0
19020,15381.0
19021,15353.0
19022,15369.0
19023,14445.0
19024,14473.0
19025,14394.0
19026,14430.0
19027,14442.0
19028,14470.0
19029,14392.0
19030,14434.0
19031,12995.0
19032,12941.0
19033,14574.0
19034,14605.0
19035,14558.0
19036,14599.0
19037,14489.0
19038,14522.0
19039,14486.0
19040,14541.0
19041,14184.0
19042,14205.0
19043,14093.0
19044,14123.0
19045,14095.0
19046,14122.0
19047,14163.0
19048,14203.0
19049,21233.0
19050,21259.0
19051,21148.0
19052,21211.0
19053,21122.0
19054,21161.0
19055,21203.0
19056,21215.0
19057,19629.0
19058,19656.0
19059,19601.0
19060,19654.0
19061,19572.0
19062,19590.0
19063,19582.0
19064,19615.0
19065,7766.0
19066,7777.0
19067,11015.0
19068,11053.0
19069,11759.0
19070,11818.0
19071,9126.0
19072,9191.0
19073,21761.0
19074,21762.0
19075,22643.0
19076,22642.0
19077,22671.0
19078,22699.0
19079,22963.0
19080,22974.0
19081,22952.0
19082,22983.0
19083,22907.0
19084,22934.0
19085,22912.0
19086,22945.0
19087,26389.0
19088,26415.0
19089,26422.0
19090,26464.0
19091,26424.0
19092,26460.0
19093,26391.0
19094,26414.0
19095,32833.0
19096,32931.0
19097,32891.0
19098,32915.0
19099,32773.0
19100,32876.0
19101,30918.0
19102,30938.0
19103,30942.0
19104,35908.0
19105,35938.0
19106,35996.0
19107,35957.0
19108,35961.0
19109,35933.0
